,YES VOTES,DISTRICT,COUNTY,PARTY
71069,510,SD 4,DOUGLAS,REPUBLICAN PARTY
71070,59,SD 4,DOUGLAS,LIBERTARIAN PARTY
71119,397,SD 4,DOUGLAS,DEMOCRATIC PARTY
71120,642,SD 4,DOUGLAS,REPUBLICAN PARTY
71121,56,SD 4,DOUGLAS,LIBERTARIAN PARTY
71170,484,SD 4,DOUGLAS,DEMOCRATIC PARTY
71171,762,SD 4,DOUGLAS,REPUBLICAN PARTY
71172,57,SD 4,DOUGLAS,LIBERTARIAN PARTY
71221,606,SD 4,DOUGLAS,DEMOCRATIC PARTY
71222,859,SD 4,DOUGLAS,REPUBLICAN PARTY
71223,76,SD 4,DOUGLAS,LIBERTARIAN PARTY
71272,285,SD 4,DOUGLAS,DEMOCRATIC PARTY
71273,594,SD 4,DOUGLAS,REPUBLICAN PARTY
71274,56,SD 4,DOUGLAS,LIBERTARIAN PARTY
71323,288,SD 4,DOUGLAS,DEMOCRATIC PARTY
71324,472,SD 4,DOUGLAS,REPUBLICAN PARTY
71325,50,SD 4,DOUGLAS,LIBERTARIAN PARTY
71374,323,SD 4,DOUGLAS,DEMOCRATIC PARTY
71375,516,SD 4,DOUGLAS,REPUBLICAN PARTY
71376,37,SD 4,DOUGLAS,LIBERTARIAN PARTY
71425,474,SD 4,DOUGLAS,DEMOCRATIC PARTY
71426,868,SD 4,DOUGLAS,REPUBLICAN PARTY
71427,54,SD 4,DOUGLAS,LIBERTARIAN PARTY
71476,374,SD 4,DOUGLAS,DEMOCRATIC PARTY
71477,649,SD 4,DOUGLAS,REPUBLICAN PARTY
71478,60,SD 4,DOUGLAS,LIBERTARIAN PARTY
71527,276,SD 4,DOUGLAS,DEMOCRATIC PARTY
71528,499,SD 4,DOUGLAS,REPUBLICAN PARTY
71529,32,SD 4,DOUGLAS,LIBERTARIAN PARTY
71578,364,SD 4,DOUGLAS,DEMOCRATIC PARTY
71579,725,SD 4,DOUGLAS,REPUBLICAN PARTY
71580,54,SD 4,DOUGLAS,LIBERTARIAN PARTY
71629,243,SD 4,DOUGLAS,DEMOCRATIC PARTY
71630,510,SD 4,DOUGLAS,REPUBLICAN PARTY
71631,23,SD 4,DOUGLAS,LIBERTARIAN PARTY
71680,497,SD 4,DOUGLAS,DEMOCRATIC PARTY
71681,988,SD 4,DOUGLAS,REPUBLICAN PARTY
71682,46,SD 4,DOUGLAS,LIBERTARIAN PARTY
71729,367,SD 4,DOUGLAS,DEMOCRATIC PARTY
71730,738,SD 4,DOUGLAS,REPUBLICAN PARTY
71731,37,SD 4,DOUGLAS,LIBERTARIAN PARTY
71780,541,SD 4,DOUGLAS,DEMOCRATIC PARTY
71781,858,SD 4,DOUGLAS,REPUBLICAN PARTY
71782,69,SD 4,DOUGLAS,LIBERTARIAN PARTY
71831,461,SD 4,DOUGLAS,DEMOCRATIC PARTY
71832,983,SD 4,DOUGLAS,REPUBLICAN PARTY
71833,78,SD 4,DOUGLAS,LIBERTARIAN PARTY
71882,251,SD 4,DOUGLAS,DEMOCRATIC PARTY
71883,664,SD 4,DOUGLAS,REPUBLICAN PARTY
71884,21,SD 4,DOUGLAS,LIBERTARIAN PARTY
71933,354,SD 4,DOUGLAS,DEMOCRATIC PARTY
71934,771,SD 4,DOUGLAS,REPUBLICAN PARTY
71935,36,SD 4,DOUGLAS,LIBERTARIAN PARTY
71984,501,SD 4,DOUGLAS,DEMOCRATIC PARTY
71985,782,SD 4,DOUGLAS,REPUBLICAN PARTY
71986,55,SD 4,DOUGLAS,LIBERTARIAN PARTY
72035,234,SD 4,DOUGLAS,DEMOCRATIC PARTY
72036,507,SD 4,DOUGLAS,REPUBLICAN PARTY
72037,32,SD 4,DOUGLAS,LIBERTARIAN PARTY
72085,430,SD 4,DOUGLAS,DEMOCRATIC PARTY
72086,743,SD 4,DOUGLAS,REPUBLICAN PARTY
72087,55,SD 4,DOUGLAS,LIBERTARIAN PARTY
72135,270,SD 4,DOUGLAS,DEMOCRATIC PARTY
72136,398,SD 4,DOUGLAS,REPUBLICAN PARTY
72137,29,SD 4,DOUGLAS,LIBERTARIAN PARTY
72185,565,SD 4,DOUGLAS,DEMOCRATIC PARTY
72186,1117,SD 4,DOUGLAS,REPUBLICAN PARTY
72187,54,SD 4,DOUGLAS,LIBERTARIAN PARTY
72235,530,SD 4,DOUGLAS,DEMOCRATIC PARTY
72236,879,SD 4,DOUGLAS,REPUBLICAN PARTY
72237,68,SD 4,DOUGLAS,LIBERTARIAN PARTY
72285,463,SD 4,DOUGLAS,DEMOCRATIC PARTY
72286,829,SD 4,DOUGLAS,REPUBLICAN PARTY
72287,54,SD 4,DOUGLAS,LIBERTARIAN PARTY
72335,598,SD 4,DOUGLAS,DEMOCRATIC PARTY
72336,1194,SD 4,DOUGLAS,REPUBLICAN PARTY
72337,89,SD 4,DOUGLAS,LIBERTARIAN PARTY
72385,409,SD 4,DOUGLAS,DEMOCRATIC PARTY
72386,773,SD 4,DOUGLAS,REPUBLICAN PARTY
72387,34,SD 4,DOUGLAS,LIBERTARIAN PARTY
72435,400,SD 4,DOUGLAS,DEMOCRATIC PARTY
72436,735,SD 4,DOUGLAS,REPUBLICAN PARTY
72437,24,SD 4,DOUGLAS,LIBERTARIAN PARTY
72485,357,SD 4,DOUGLAS,DEMOCRATIC PARTY
72486,1218,SD 4,DOUGLAS,REPUBLICAN PARTY
72487,29,SD 4,DOUGLAS,LIBERTARIAN PARTY
72535,397,SD 4,DOUGLAS,DEMOCRATIC PARTY
72536,899,SD 4,DOUGLAS,REPUBLICAN PARTY
72537,52,SD 4,DOUGLAS,LIBERTARIAN PARTY
72585,213,SD 4,DOUGLAS,DEMOCRATIC PARTY
72586,644,SD 4,DOUGLAS,REPUBLICAN PARTY
72587,24,SD 4,DOUGLAS,LIBERTARIAN PARTY
72637,189,SD 4,DOUGLAS,DEMOCRATIC PARTY
72638,364,SD 4,DOUGLAS,REPUBLICAN PARTY
72639,21,SD 4,DOUGLAS,LIBERTARIAN PARTY
72689,369,SD 4,DOUGLAS,DEMOCRATIC PARTY
72690,646,SD 4,DOUGLAS,REPUBLICAN PARTY
72691,49,SD 4,DOUGLAS,LIBERTARIAN PARTY
72741,312,SD 4,DOUGLAS,DEMOCRATIC PARTY
72742,522,SD 4,DOUGLAS,REPUBLICAN PARTY
72743,42,SD 4,DOUGLAS,LIBERTARIAN PARTY
72791,391,SD 4,DOUGLAS,DEMOCRATIC PARTY
72792,964,SD 4,DOUGLAS,REPUBLICAN PARTY
72793,48,SD 4,DOUGLAS,LIBERTARIAN PARTY
72841,440,SD 4,DOUGLAS,DEMOCRATIC PARTY
72842,1033,SD 4,DOUGLAS,REPUBLICAN PARTY
72843,57,SD 4,DOUGLAS,LIBERTARIAN PARTY
72893,319,SD 4,DOUGLAS,DEMOCRATIC PARTY
72894,845,SD 4,DOUGLAS,REPUBLICAN PARTY
72895,35,SD 4,DOUGLAS,LIBERTARIAN PARTY
72945,328,SD 4,DOUGLAS,DEMOCRATIC PARTY
72946,681,SD 4,DOUGLAS,REPUBLICAN PARTY
72947,51,SD 4,DOUGLAS,LIBERTARIAN PARTY
72997,332,SD 4,DOUGLAS,DEMOCRATIC PARTY
72998,790,SD 4,DOUGLAS,REPUBLICAN PARTY
72999,46,SD 4,DOUGLAS,LIBERTARIAN PARTY
73049,349,SD 4,DOUGLAS,DEMOCRATIC PARTY
73050,598,SD 4,DOUGLAS,REPUBLICAN PARTY
73051,44,SD 4,DOUGLAS,LIBERTARIAN PARTY
73099,258,SD 4,DOUGLAS,DEMOCRATIC PARTY
73100,710,SD 4,DOUGLAS,REPUBLICAN PARTY
73101,44,SD 4,DOUGLAS,LIBERTARIAN PARTY
73151,211,SD 4,DOUGLAS,DEMOCRATIC PARTY
73152,310,SD 4,DOUGLAS,REPUBLICAN PARTY
73153,35,SD 4,DOUGLAS,LIBERTARIAN PARTY
73201,420,SD 4,DOUGLAS,DEMOCRATIC PARTY
73202,873,SD 4,DOUGLAS,REPUBLICAN PARTY
73203,59,SD 4,DOUGLAS,LIBERTARIAN PARTY
73253,530,SD 4,DOUGLAS,DEMOCRATIC PARTY
73254,869,SD 4,DOUGLAS,REPUBLICAN PARTY
73255,78,SD 4,DOUGLAS,LIBERTARIAN PARTY
73303,374,SD 4,DOUGLAS,DEMOCRATIC PARTY
73304,580,SD 4,DOUGLAS,REPUBLICAN PARTY
73305,78,SD 4,DOUGLAS,LIBERTARIAN PARTY
73353,404,SD 4,DOUGLAS,DEMOCRATIC PARTY
73354,626,SD 4,DOUGLAS,REPUBLICAN PARTY
73355,87,SD 4,DOUGLAS,LIBERTARIAN PARTY
73403,396,SD 4,DOUGLAS,DEMOCRATIC PARTY
73404,790,SD 4,DOUGLAS,REPUBLICAN PARTY
73405,55,SD 4,DOUGLAS,LIBERTARIAN PARTY
73453,327,SD 4,DOUGLAS,DEMOCRATIC PARTY
73454,535,SD 4,DOUGLAS,REPUBLICAN PARTY
73455,43,SD 4,DOUGLAS,LIBERTARIAN PARTY
73503,567,SD 4,DOUGLAS,DEMOCRATIC PARTY
73504,979,SD 4,DOUGLAS,REPUBLICAN PARTY
73505,101,SD 4,DOUGLAS,LIBERTARIAN PARTY
73553,386,SD 4,DOUGLAS,DEMOCRATIC PARTY
73554,774,SD 4,DOUGLAS,REPUBLICAN PARTY
73555,67,SD 4,DOUGLAS,LIBERTARIAN PARTY
73603,243,SD 4,DOUGLAS,DEMOCRATIC PARTY
73604,586,SD 4,DOUGLAS,REPUBLICAN PARTY
73605,31,SD 4,DOUGLAS,LIBERTARIAN PARTY
73653,181,SD 4,DOUGLAS,DEMOCRATIC PARTY
73654,572,SD 4,DOUGLAS,REPUBLICAN PARTY
73655,27,SD 4,DOUGLAS,LIBERTARIAN PARTY
74750,160,SD 4,DOUGLAS,DEMOCRATIC PARTY
74751,398,SD 4,DOUGLAS,REPUBLICAN PARTY
74752,22,SD 4,DOUGLAS,LIBERTARIAN PARTY
74800,192,SD 4,DOUGLAS,DEMOCRATIC PARTY
74801,383,SD 4,DOUGLAS,REPUBLICAN PARTY
74802,19,SD 4,DOUGLAS,LIBERTARIAN PARTY
77202,396,SD 4,DOUGLAS,DEMOCRATIC PARTY
77203,687,SD 4,DOUGLAS,REPUBLICAN PARTY
77204,85,SD 4,DOUGLAS,LIBERTARIAN PARTY
82698,116,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82699,1042,SD 10,EL PASO,REPUBLICAN PARTY
82700,254,SD 10,EL PASO,LIBERTARIAN PARTY
82754,119,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82755,1057,SD 10,EL PASO,REPUBLICAN PARTY
82756,227,SD 10,EL PASO,LIBERTARIAN PARTY
82810,118,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82811,1408,SD 10,EL PASO,REPUBLICAN PARTY
82812,289,SD 10,EL PASO,LIBERTARIAN PARTY
82866,102,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82867,719,SD 10,EL PASO,REPUBLICAN PARTY
82868,172,SD 10,EL PASO,LIBERTARIAN PARTY
82922,100,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82923,968,SD 10,EL PASO,REPUBLICAN PARTY
82924,182,SD 10,EL PASO,LIBERTARIAN PARTY
82978,152,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
82979,1288,SD 10,EL PASO,REPUBLICAN PARTY
82980,254,SD 10,EL PASO,LIBERTARIAN PARTY
83034,77,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83035,1009,SD 10,EL PASO,REPUBLICAN PARTY
83036,189,SD 10,EL PASO,LIBERTARIAN PARTY
83090,129,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83091,1295,SD 10,EL PASO,REPUBLICAN PARTY
83092,224,SD 10,EL PASO,LIBERTARIAN PARTY
83146,94,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83147,1082,SD 10,EL PASO,REPUBLICAN PARTY
83148,201,SD 10,EL PASO,LIBERTARIAN PARTY
83202,106,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83203,1173,SD 10,EL PASO,REPUBLICAN PARTY
83204,244,SD 10,EL PASO,LIBERTARIAN PARTY
83258,70,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83259,660,SD 10,EL PASO,REPUBLICAN PARTY
83260,158,SD 10,EL PASO,LIBERTARIAN PARTY
83314,131,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83315,1183,SD 10,EL PASO,REPUBLICAN PARTY
83316,272,SD 10,EL PASO,LIBERTARIAN PARTY
83370,92,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83371,868,SD 10,EL PASO,REPUBLICAN PARTY
83372,191,SD 10,EL PASO,LIBERTARIAN PARTY
83426,23,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83427,225,SD 10,EL PASO,REPUBLICAN PARTY
83428,31,SD 10,EL PASO,LIBERTARIAN PARTY
83482,130,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83483,1194,SD 10,EL PASO,REPUBLICAN PARTY
83484,274,SD 10,EL PASO,LIBERTARIAN PARTY
83538,147,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83539,1193,SD 10,EL PASO,REPUBLICAN PARTY
83540,250,SD 10,EL PASO,LIBERTARIAN PARTY
83594,161,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83595,1431,SD 10,EL PASO,REPUBLICAN PARTY
83596,250,SD 10,EL PASO,LIBERTARIAN PARTY
83650,133,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83651,843,SD 10,EL PASO,REPUBLICAN PARTY
83652,211,SD 10,EL PASO,LIBERTARIAN PARTY
83706,136,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83707,1007,SD 10,EL PASO,REPUBLICAN PARTY
83708,208,SD 10,EL PASO,LIBERTARIAN PARTY
83762,117,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83763,875,SD 10,EL PASO,REPUBLICAN PARTY
83764,219,SD 10,EL PASO,LIBERTARIAN PARTY
83818,118,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83819,1018,SD 10,EL PASO,REPUBLICAN PARTY
83820,227,SD 10,EL PASO,LIBERTARIAN PARTY
83874,65,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83875,554,SD 10,EL PASO,REPUBLICAN PARTY
83876,136,SD 10,EL PASO,LIBERTARIAN PARTY
83930,144,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83931,603,SD 10,EL PASO,REPUBLICAN PARTY
83932,219,SD 10,EL PASO,LIBERTARIAN PARTY
83986,178,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
83987,1041,SD 10,EL PASO,REPUBLICAN PARTY
83988,307,SD 10,EL PASO,LIBERTARIAN PARTY
84042,87,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84043,945,SD 10,EL PASO,REPUBLICAN PARTY
84044,177,SD 10,EL PASO,LIBERTARIAN PARTY
84098,114,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84099,1148,SD 10,EL PASO,REPUBLICAN PARTY
84100,259,SD 10,EL PASO,LIBERTARIAN PARTY
84154,160,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84155,741,SD 10,EL PASO,REPUBLICAN PARTY
84156,264,SD 10,EL PASO,LIBERTARIAN PARTY
84210,128,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84211,1074,SD 10,EL PASO,REPUBLICAN PARTY
84212,282,SD 10,EL PASO,LIBERTARIAN PARTY
84266,86,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84267,1111,SD 10,EL PASO,REPUBLICAN PARTY
84268,192,SD 10,EL PASO,LIBERTARIAN PARTY
84322,198,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84323,909,SD 10,EL PASO,REPUBLICAN PARTY
84324,283,SD 10,EL PASO,LIBERTARIAN PARTY
84378,172,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84379,996,SD 10,EL PASO,REPUBLICAN PARTY
84380,282,SD 10,EL PASO,LIBERTARIAN PARTY
84434,155,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84435,810,SD 10,EL PASO,REPUBLICAN PARTY
84436,224,SD 10,EL PASO,LIBERTARIAN PARTY
84490,125,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84491,1000,SD 10,EL PASO,REPUBLICAN PARTY
84492,227,SD 10,EL PASO,LIBERTARIAN PARTY
84546,62,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84547,436,SD 10,EL PASO,REPUBLICAN PARTY
84548,122,SD 10,EL PASO,LIBERTARIAN PARTY
84602,128,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84603,781,SD 10,EL PASO,REPUBLICAN PARTY
84604,202,SD 10,EL PASO,LIBERTARIAN PARTY
84658,94,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84659,1193,SD 10,EL PASO,REPUBLICAN PARTY
84660,189,SD 10,EL PASO,LIBERTARIAN PARTY
84714,95,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84715,1249,SD 10,EL PASO,REPUBLICAN PARTY
84716,166,SD 10,EL PASO,LIBERTARIAN PARTY
84770,96,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84771,943,SD 10,EL PASO,REPUBLICAN PARTY
84772,203,SD 10,EL PASO,LIBERTARIAN PARTY
84826,232,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84827,1127,SD 10,EL PASO,REPUBLICAN PARTY
84828,294,SD 10,EL PASO,LIBERTARIAN PARTY
84882,140,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84883,1125,SD 10,EL PASO,REPUBLICAN PARTY
84884,218,SD 10,EL PASO,LIBERTARIAN PARTY
84938,224,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84939,1042,SD 10,EL PASO,REPUBLICAN PARTY
84940,375,SD 10,EL PASO,LIBERTARIAN PARTY
84994,118,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
84995,769,SD 10,EL PASO,REPUBLICAN PARTY
84996,169,SD 10,EL PASO,LIBERTARIAN PARTY
85050,117,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
85051,855,SD 10,EL PASO,REPUBLICAN PARTY
85052,186,SD 10,EL PASO,LIBERTARIAN PARTY
85106,164,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
85107,883,SD 10,EL PASO,REPUBLICAN PARTY
85108,266,SD 10,EL PASO,LIBERTARIAN PARTY
85162,82,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
85163,491,SD 10,EL PASO,REPUBLICAN PARTY
85164,186,SD 10,EL PASO,LIBERTARIAN PARTY
85219,171,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
85220,750,SD 10,EL PASO,REPUBLICAN PARTY
85221,275,SD 10,EL PASO,LIBERTARIAN PARTY
85276,15,SD 10,EL PASO,AMERICAN CONSTITUTION PARTY
85277,86,SD 10,EL PASO,REPUBLICAN PARTY
85278,25,SD 10,EL PASO,LIBERTARIAN PARTY
87005,211,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87006,1066,SD 12,EL PASO,REPUBLICAN PARTY
87007,230,SD 12,EL PASO,LIBERTARIAN PARTY
87061,126,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87062,907,SD 12,EL PASO,REPUBLICAN PARTY
87063,156,SD 12,EL PASO,LIBERTARIAN PARTY
87117,155,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87118,898,SD 12,EL PASO,REPUBLICAN PARTY
87119,177,SD 12,EL PASO,LIBERTARIAN PARTY
87173,186,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87174,796,SD 12,EL PASO,REPUBLICAN PARTY
87175,205,SD 12,EL PASO,LIBERTARIAN PARTY
87229,243,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87230,968,SD 12,EL PASO,REPUBLICAN PARTY
87231,238,SD 12,EL PASO,LIBERTARIAN PARTY
87285,352,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87286,1016,SD 12,EL PASO,REPUBLICAN PARTY
87287,364,SD 12,EL PASO,LIBERTARIAN PARTY
87341,182,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87342,1183,SD 12,EL PASO,REPUBLICAN PARTY
87343,211,SD 12,EL PASO,LIBERTARIAN PARTY
87397,202,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87398,989,SD 12,EL PASO,REPUBLICAN PARTY
87399,220,SD 12,EL PASO,LIBERTARIAN PARTY
87453,223,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87454,1148,SD 12,EL PASO,REPUBLICAN PARTY
87455,282,SD 12,EL PASO,LIBERTARIAN PARTY
87509,242,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87510,1076,SD 12,EL PASO,REPUBLICAN PARTY
87511,246,SD 12,EL PASO,LIBERTARIAN PARTY
87565,212,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87566,792,SD 12,EL PASO,REPUBLICAN PARTY
87567,176,SD 12,EL PASO,LIBERTARIAN PARTY
87621,261,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87622,658,SD 12,EL PASO,REPUBLICAN PARTY
87623,207,SD 12,EL PASO,LIBERTARIAN PARTY
87677,217,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87678,1093,SD 12,EL PASO,REPUBLICAN PARTY
87679,262,SD 12,EL PASO,LIBERTARIAN PARTY
87733,142,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87734,537,SD 12,EL PASO,REPUBLICAN PARTY
87735,137,SD 12,EL PASO,LIBERTARIAN PARTY
87789,121,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87790,557,SD 12,EL PASO,REPUBLICAN PARTY
87791,146,SD 12,EL PASO,LIBERTARIAN PARTY
87845,78,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87846,505,SD 12,EL PASO,REPUBLICAN PARTY
87847,101,SD 12,EL PASO,LIBERTARIAN PARTY
87901,63,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87902,141,SD 12,EL PASO,REPUBLICAN PARTY
87903,46,SD 12,EL PASO,LIBERTARIAN PARTY
87958,57,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
87959,418,SD 12,EL PASO,REPUBLICAN PARTY
87960,83,SD 12,EL PASO,LIBERTARIAN PARTY
88015,53,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88016,561,SD 12,EL PASO,REPUBLICAN PARTY
88017,118,SD 12,EL PASO,LIBERTARIAN PARTY
88072,97,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88073,803,SD 12,EL PASO,REPUBLICAN PARTY
88074,181,SD 12,EL PASO,LIBERTARIAN PARTY
88129,199,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88130,932,SD 12,EL PASO,REPUBLICAN PARTY
88131,306,SD 12,EL PASO,LIBERTARIAN PARTY
88186,201,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88187,617,SD 12,EL PASO,REPUBLICAN PARTY
88188,350,SD 12,EL PASO,LIBERTARIAN PARTY
88243,84,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88244,652,SD 12,EL PASO,REPUBLICAN PARTY
88245,75,SD 12,EL PASO,LIBERTARIAN PARTY
88299,99,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88300,850,SD 12,EL PASO,REPUBLICAN PARTY
88301,106,SD 12,EL PASO,LIBERTARIAN PARTY
88355,50,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88356,206,SD 12,EL PASO,REPUBLICAN PARTY
88357,44,SD 12,EL PASO,LIBERTARIAN PARTY
88411,123,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88412,546,SD 12,EL PASO,REPUBLICAN PARTY
88413,122,SD 12,EL PASO,LIBERTARIAN PARTY
88466,113,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88467,383,SD 12,EL PASO,REPUBLICAN PARTY
88468,151,SD 12,EL PASO,LIBERTARIAN PARTY
88521,335,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88522,943,SD 12,EL PASO,REPUBLICAN PARTY
88523,335,SD 12,EL PASO,LIBERTARIAN PARTY
88576,108,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88577,744,SD 12,EL PASO,REPUBLICAN PARTY
88578,205,SD 12,EL PASO,LIBERTARIAN PARTY
88631,38,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88632,716,SD 12,EL PASO,REPUBLICAN PARTY
88633,108,SD 12,EL PASO,LIBERTARIAN PARTY
88686,70,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88687,863,SD 12,EL PASO,REPUBLICAN PARTY
88688,142,SD 12,EL PASO,LIBERTARIAN PARTY
88741,85,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88742,1162,SD 12,EL PASO,REPUBLICAN PARTY
88743,177,SD 12,EL PASO,LIBERTARIAN PARTY
88796,115,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88797,1203,SD 12,EL PASO,REPUBLICAN PARTY
88798,188,SD 12,EL PASO,LIBERTARIAN PARTY
88851,132,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88852,1141,SD 12,EL PASO,REPUBLICAN PARTY
88853,228,SD 12,EL PASO,LIBERTARIAN PARTY
88906,393,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88907,1065,SD 12,EL PASO,REPUBLICAN PARTY
88908,320,SD 12,EL PASO,LIBERTARIAN PARTY
88962,307,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
88963,1007,SD 12,EL PASO,REPUBLICAN PARTY
88964,302,SD 12,EL PASO,LIBERTARIAN PARTY
89018,186,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89019,683,SD 12,EL PASO,REPUBLICAN PARTY
89020,186,SD 12,EL PASO,LIBERTARIAN PARTY
89074,216,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89075,736,SD 12,EL PASO,REPUBLICAN PARTY
89076,213,SD 12,EL PASO,LIBERTARIAN PARTY
89130,322,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89131,878,SD 12,EL PASO,REPUBLICAN PARTY
89132,256,SD 12,EL PASO,LIBERTARIAN PARTY
89186,292,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89187,781,SD 12,EL PASO,REPUBLICAN PARTY
89188,255,SD 12,EL PASO,LIBERTARIAN PARTY
89242,333,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89243,1010,SD 12,EL PASO,REPUBLICAN PARTY
89244,286,SD 12,EL PASO,LIBERTARIAN PARTY
89298,355,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89299,1069,SD 12,EL PASO,REPUBLICAN PARTY
89300,298,SD 12,EL PASO,LIBERTARIAN PARTY
89354,183,SD 12,EL PASO,AMERICAN CONSTITUTION PARTY
89355,374,SD 12,EL PASO,REPUBLICAN PARTY
89356,164,SD 12,EL PASO,LIBERTARIAN PARTY
91641,556,SD 8,GARFIELD,DEMOCRATIC PARTY
91642,190,SD 8,GARFIELD,REPUBLICAN PARTY
91643,47,SD 8,GARFIELD,LIBERTARIAN PARTY
91690,985,SD 8,GARFIELD,DEMOCRATIC PARTY
91691,407,SD 8,GARFIELD,REPUBLICAN PARTY
91692,58,SD 8,GARFIELD,LIBERTARIAN PARTY
91739,671,SD 8,GARFIELD,DEMOCRATIC PARTY
91740,280,SD 8,GARFIELD,REPUBLICAN PARTY
91741,40,SD 8,GARFIELD,LIBERTARIAN PARTY
