,YES VOTES,DISTRICT,COUNTY,PARTY
99526,49,SD 34,DENVER,LIBERTARIAN PARTY
99527,50,SD 34,DENVER,LIBERTARIAN PARTY
99528,36,SD 34,DENVER,LIBERTARIAN PARTY
99529,48,SD 34,DENVER,LIBERTARIAN PARTY
99530,49,SD 34,DENVER,LIBERTARIAN PARTY
99531,35,SD 34,DENVER,LIBERTARIAN PARTY
99532,44,SD 34,DENVER,LIBERTARIAN PARTY
99533,39,SD 34,DENVER,LIBERTARIAN PARTY
99534,35,SD 34,DENVER,LIBERTARIAN PARTY
99535,39,SD 34,DENVER,LIBERTARIAN PARTY
99536,43,SD 34,DENVER,LIBERTARIAN PARTY
99537,35,SD 34,DENVER,LIBERTARIAN PARTY
99538,0,SD 34,DENVER,LIBERTARIAN PARTY
99539,39,SD 34,DENVER,LIBERTARIAN PARTY
99540,31,SD 34,DENVER,LIBERTARIAN PARTY
99541,29,SD 34,DENVER,LIBERTARIAN PARTY
99542,38,SD 34,DENVER,LIBERTARIAN PARTY
99543,35,SD 34,DENVER,LIBERTARIAN PARTY
99544,47,SD 34,DENVER,LIBERTARIAN PARTY
99545,16,SD 34,DENVER,LIBERTARIAN PARTY
99546,18,SD 34,DENVER,LIBERTARIAN PARTY
99547,33,SD 34,DENVER,LIBERTARIAN PARTY
99548,29,SD 34,DENVER,LIBERTARIAN PARTY
99549,22,SD 34,DENVER,LIBERTARIAN PARTY
99550,23,SD 34,DENVER,LIBERTARIAN PARTY
99551,16,SD 34,DENVER,LIBERTARIAN PARTY
99552,26,SD 34,DENVER,LIBERTARIAN PARTY
99553,31,SD 34,DENVER,LIBERTARIAN PARTY
99554,34,SD 34,DENVER,LIBERTARIAN PARTY
99555,16,SD 34,DENVER,LIBERTARIAN PARTY
99556,32,SD 34,DENVER,LIBERTARIAN PARTY
99557,21,SD 34,DENVER,LIBERTARIAN PARTY
99558,31,SD 34,DENVER,LIBERTARIAN PARTY
99559,33,SD 34,DENVER,LIBERTARIAN PARTY
99560,25,SD 34,DENVER,LIBERTARIAN PARTY
99561,22,SD 34,DENVER,LIBERTARIAN PARTY
99562,72,SD 34,DENVER,LIBERTARIAN PARTY
99563,24,SD 34,DENVER,LIBERTARIAN PARTY
99564,30,SD 34,DENVER,LIBERTARIAN PARTY
99565,37,SD 34,DENVER,LIBERTARIAN PARTY
99566,54,SD 34,DENVER,LIBERTARIAN PARTY
99567,49,SD 34,DENVER,LIBERTARIAN PARTY
99568,48,SD 34,DENVER,LIBERTARIAN PARTY
99569,42,SD 34,DENVER,LIBERTARIAN PARTY
99570,30,SD 34,DENVER,LIBERTARIAN PARTY
99571,46,SD 34,DENVER,LIBERTARIAN PARTY
99572,57,SD 34,DENVER,LIBERTARIAN PARTY
99573,38,SD 34,DENVER,LIBERTARIAN PARTY
99574,41,SD 34,DENVER,LIBERTARIAN PARTY
99575,25,SD 34,DENVER,LIBERTARIAN PARTY
99576,389,SD 34,DENVER,DEMOCRATIC PARTY
99577,425,SD 34,DENVER,DEMOCRATIC PARTY
99578,513,SD 34,DENVER,DEMOCRATIC PARTY
99579,436,SD 34,DENVER,DEMOCRATIC PARTY
99580,407,SD 34,DENVER,DEMOCRATIC PARTY
99581,560,SD 34,DENVER,DEMOCRATIC PARTY
99582,591,SD 34,DENVER,DEMOCRATIC PARTY
99583,508,SD 34,DENVER,DEMOCRATIC PARTY
99584,613,SD 34,DENVER,DEMOCRATIC PARTY
99585,609,SD 34,DENVER,DEMOCRATIC PARTY
99586,454,SD 34,DENVER,DEMOCRATIC PARTY
99587,675,SD 34,DENVER,DEMOCRATIC PARTY
99588,634,SD 34,DENVER,DEMOCRATIC PARTY
99589,660,SD 34,DENVER,DEMOCRATIC PARTY
99590,491,SD 34,DENVER,DEMOCRATIC PARTY
99591,470,SD 34,DENVER,DEMOCRATIC PARTY
99592,689,SD 34,DENVER,DEMOCRATIC PARTY
99593,730,SD 34,DENVER,DEMOCRATIC PARTY
99594,633,SD 34,DENVER,DEMOCRATIC PARTY
99595,654,SD 34,DENVER,DEMOCRATIC PARTY
99596,573,SD 34,DENVER,DEMOCRATIC PARTY
99597,497,SD 34,DENVER,DEMOCRATIC PARTY
99598,581,SD 34,DENVER,DEMOCRATIC PARTY
99599,645,SD 34,DENVER,DEMOCRATIC PARTY
99600,567,SD 34,DENVER,DEMOCRATIC PARTY
99601,658,SD 34,DENVER,DEMOCRATIC PARTY
99602,620,SD 34,DENVER,DEMOCRATIC PARTY
99603,351,SD 34,DENVER,DEMOCRATIC PARTY
99604,401,SD 34,DENVER,DEMOCRATIC PARTY
99605,421,SD 34,DENVER,DEMOCRATIC PARTY
99606,406,SD 34,DENVER,DEMOCRATIC PARTY
99607,99,SD 34,DENVER,DEMOCRATIC PARTY
99608,390,SD 34,DENVER,DEMOCRATIC PARTY
99609,417,SD 34,DENVER,DEMOCRATIC PARTY
99610,440,SD 34,DENVER,DEMOCRATIC PARTY
99611,518,SD 34,DENVER,DEMOCRATIC PARTY
99612,466,SD 34,DENVER,DEMOCRATIC PARTY
99613,462,SD 34,DENVER,DEMOCRATIC PARTY
99614,457,SD 34,DENVER,DEMOCRATIC PARTY
99615,335,SD 34,DENVER,DEMOCRATIC PARTY
99616,323,SD 34,DENVER,DEMOCRATIC PARTY
99617,518,SD 34,DENVER,DEMOCRATIC PARTY
99618,303,SD 34,DENVER,DEMOCRATIC PARTY
99619,397,SD 34,DENVER,DEMOCRATIC PARTY
99620,337,SD 34,DENVER,DEMOCRATIC PARTY
99621,395,SD 34,DENVER,DEMOCRATIC PARTY
99622,530,SD 34,DENVER,DEMOCRATIC PARTY
99623,397,SD 34,DENVER,DEMOCRATIC PARTY
99624,428,SD 34,DENVER,DEMOCRATIC PARTY
99625,310,SD 34,DENVER,DEMOCRATIC PARTY
99626,213,SD 34,DENVER,DEMOCRATIC PARTY
99627,346,SD 34,DENVER,DEMOCRATIC PARTY
99628,360,SD 34,DENVER,DEMOCRATIC PARTY
99629,394,SD 34,DENVER,DEMOCRATIC PARTY
99630,291,SD 34,DENVER,DEMOCRATIC PARTY
99631,554,SD 34,DENVER,DEMOCRATIC PARTY
99632,273,SD 34,DENVER,DEMOCRATIC PARTY
99633,338,SD 34,DENVER,DEMOCRATIC PARTY
99634,218,SD 34,DENVER,DEMOCRATIC PARTY
99635,591,SD 34,DENVER,DEMOCRATIC PARTY
99636,437,SD 34,DENVER,DEMOCRATIC PARTY
99637,412,SD 34,DENVER,DEMOCRATIC PARTY
99638,307,SD 34,DENVER,DEMOCRATIC PARTY
99639,192,SD 34,DENVER,DEMOCRATIC PARTY
99640,593,SD 34,DENVER,DEMOCRATIC PARTY
99641,734,SD 34,DENVER,DEMOCRATIC PARTY
99642,525,SD 34,DENVER,DEMOCRATIC PARTY
99643,454,SD 34,DENVER,DEMOCRATIC PARTY
99644,274,SD 34,DENVER,DEMOCRATIC PARTY
99645,86,SD 34,DENVER,REPUBLICAN PARTY
99646,107,SD 34,DENVER,REPUBLICAN PARTY
99647,151,SD 34,DENVER,REPUBLICAN PARTY
99648,87,SD 34,DENVER,REPUBLICAN PARTY
99649,106,SD 34,DENVER,REPUBLICAN PARTY
99650,174,SD 34,DENVER,REPUBLICAN PARTY
99651,152,SD 34,DENVER,REPUBLICAN PARTY
99652,92,SD 34,DENVER,REPUBLICAN PARTY
99653,151,SD 34,DENVER,REPUBLICAN PARTY
99654,179,SD 34,DENVER,REPUBLICAN PARTY
99655,117,SD 34,DENVER,REPUBLICAN PARTY
99656,157,SD 34,DENVER,REPUBLICAN PARTY
99657,149,SD 34,DENVER,REPUBLICAN PARTY
99658,134,SD 34,DENVER,REPUBLICAN PARTY
99659,94,SD 34,DENVER,REPUBLICAN PARTY
99660,94,SD 34,DENVER,REPUBLICAN PARTY
99661,148,SD 34,DENVER,REPUBLICAN PARTY
99662,207,SD 34,DENVER,REPUBLICAN PARTY
99663,173,SD 34,DENVER,REPUBLICAN PARTY
99664,162,SD 34,DENVER,REPUBLICAN PARTY
99665,147,SD 34,DENVER,REPUBLICAN PARTY
99666,99,SD 34,DENVER,REPUBLICAN PARTY
99667,156,SD 34,DENVER,REPUBLICAN PARTY
99668,194,SD 34,DENVER,REPUBLICAN PARTY
99669,160,SD 34,DENVER,REPUBLICAN PARTY
99670,153,SD 34,DENVER,REPUBLICAN PARTY
99671,172,SD 34,DENVER,REPUBLICAN PARTY
99672,131,SD 34,DENVER,REPUBLICAN PARTY
99673,132,SD 34,DENVER,REPUBLICAN PARTY
99674,69,SD 34,DENVER,REPUBLICAN PARTY
99675,65,SD 34,DENVER,REPUBLICAN PARTY
99676,14,SD 34,DENVER,REPUBLICAN PARTY
99677,118,SD 34,DENVER,REPUBLICAN PARTY
99678,80,SD 34,DENVER,REPUBLICAN PARTY
99679,46,SD 34,DENVER,REPUBLICAN PARTY
99680,117,SD 34,DENVER,REPUBLICAN PARTY
99681,69,SD 34,DENVER,REPUBLICAN PARTY
99682,143,SD 34,DENVER,REPUBLICAN PARTY
99683,109,SD 34,DENVER,REPUBLICAN PARTY
99684,66,SD 34,DENVER,REPUBLICAN PARTY
99685,63,SD 34,DENVER,REPUBLICAN PARTY
99686,104,SD 34,DENVER,REPUBLICAN PARTY
99687,48,SD 34,DENVER,REPUBLICAN PARTY
99688,58,SD 34,DENVER,REPUBLICAN PARTY
99689,44,SD 34,DENVER,REPUBLICAN PARTY
99690,85,SD 34,DENVER,REPUBLICAN PARTY
99691,69,SD 34,DENVER,REPUBLICAN PARTY
99692,62,SD 34,DENVER,REPUBLICAN PARTY
99693,103,SD 34,DENVER,REPUBLICAN PARTY
99694,56,SD 34,DENVER,REPUBLICAN PARTY
99695,36,SD 34,DENVER,REPUBLICAN PARTY
99696,145,SD 34,DENVER,REPUBLICAN PARTY
99697,143,SD 34,DENVER,REPUBLICAN PARTY
99698,246,SD 34,DENVER,REPUBLICAN PARTY
99699,134,SD 34,DENVER,REPUBLICAN PARTY
99700,179,SD 34,DENVER,REPUBLICAN PARTY
99701,182,SD 34,DENVER,REPUBLICAN PARTY
99702,162,SD 34,DENVER,REPUBLICAN PARTY
99703,127,SD 34,DENVER,REPUBLICAN PARTY
99704,150,SD 34,DENVER,REPUBLICAN PARTY
99705,184,SD 34,DENVER,REPUBLICAN PARTY
99706,245,SD 34,DENVER,REPUBLICAN PARTY
99707,123,SD 34,DENVER,REPUBLICAN PARTY
99708,59,SD 34,DENVER,REPUBLICAN PARTY
99709,66,SD 34,DENVER,REPUBLICAN PARTY
99710,142,SD 34,DENVER,REPUBLICAN PARTY
99711,235,SD 34,DENVER,REPUBLICAN PARTY
99712,86,SD 34,DENVER,REPUBLICAN PARTY
99713,94,SD 34,DENVER,REPUBLICAN PARTY
99714,129,SD 5,CHAFFEE,REPUBLICAN PARTY
99715,101,SD 5,CHAFFEE,REPUBLICAN PARTY
99716,204,SD 5,CHAFFEE,REPUBLICAN PARTY
99717,374,SD 5,CHAFFEE,REPUBLICAN PARTY
99718,322,SD 5,CHAFFEE,REPUBLICAN PARTY
99719,416,SD 5,CHAFFEE,REPUBLICAN PARTY
99720,463,SD 5,CHAFFEE,REPUBLICAN PARTY
99721,291,SD 5,CHAFFEE,REPUBLICAN PARTY
99722,428,SD 5,CHAFFEE,REPUBLICAN PARTY
99723,386,SD 5,CHAFFEE,REPUBLICAN PARTY
99724,250,SD 5,CHAFFEE,REPUBLICAN PARTY
99725,124,SD 5,CHAFFEE,REPUBLICAN PARTY
99726,401,SD 5,CHAFFEE,REPUBLICAN PARTY
99727,229,SD 5,CHAFFEE,REPUBLICAN PARTY
99728,149,SD 5,CHAFFEE,REPUBLICAN PARTY
99729,713,SD 5,DELTA,REPUBLICAN PARTY
99730,341,SD 5,DELTA,REPUBLICAN PARTY
99731,252,SD 5,DELTA,REPUBLICAN PARTY
99732,442,SD 5,DELTA,REPUBLICAN PARTY
99733,369,SD 5,DELTA,REPUBLICAN PARTY
99734,493,SD 5,DELTA,REPUBLICAN PARTY
99735,514,SD 5,DELTA,REPUBLICAN PARTY
99736,562,SD 5,DELTA,REPUBLICAN PARTY
99737,657,SD 5,DELTA,REPUBLICAN PARTY
99738,575,SD 5,DELTA,REPUBLICAN PARTY
99739,567,SD 5,DELTA,REPUBLICAN PARTY
99740,392,SD 5,DELTA,REPUBLICAN PARTY
99741,512,SD 5,DELTA,REPUBLICAN PARTY
99742,604,SD 5,DELTA,REPUBLICAN PARTY
99743,645,SD 5,DELTA,REPUBLICAN PARTY
99744,499,SD 5,DELTA,REPUBLICAN PARTY
99745,452,SD 5,DELTA,REPUBLICAN PARTY
99746,492,SD 5,DELTA,REPUBLICAN PARTY
99747,288,SD 5,DELTA,REPUBLICAN PARTY
99748,390,SD 5,DELTA,REPUBLICAN PARTY
99749,22,SD 5,EAGLE,REPUBLICAN PARTY
99750,127,SD 5,EAGLE,REPUBLICAN PARTY
99751,85,SD 5,EAGLE,REPUBLICAN PARTY
99752,79,SD 5,EAGLE,REPUBLICAN PARTY
99753,189,SD 5,EAGLE,REPUBLICAN PARTY
99754,193,SD 5,EAGLE,REPUBLICAN PARTY
99755,128,SD 5,EAGLE,REPUBLICAN PARTY
99756,183,SD 5,EAGLE,REPUBLICAN PARTY
99757,232,SD 5,EAGLE,REPUBLICAN PARTY
99758,230,SD 5,EAGLE,REPUBLICAN PARTY
99759,401,SD 5,EAGLE,REPUBLICAN PARTY
99760,194,SD 5,EAGLE,REPUBLICAN PARTY
99761,226,SD 5,EAGLE,REPUBLICAN PARTY
99762,96,SD 5,EAGLE,REPUBLICAN PARTY
99763,243,SD 5,EAGLE,REPUBLICAN PARTY
99764,76,SD 5,EAGLE,REPUBLICAN PARTY
99765,218,SD 5,EAGLE,REPUBLICAN PARTY
99766,171,SD 5,EAGLE,REPUBLICAN PARTY
99767,222,SD 5,EAGLE,REPUBLICAN PARTY
99768,411,SD 5,EAGLE,REPUBLICAN PARTY
99769,89,SD 5,EAGLE,REPUBLICAN PARTY
99770,271,SD 5,EAGLE,REPUBLICAN PARTY
99771,251,SD 5,EAGLE,REPUBLICAN PARTY
99772,211,SD 5,EAGLE,REPUBLICAN PARTY
99773,262,SD 5,EAGLE,REPUBLICAN PARTY
99774,342,SD 5,EAGLE,REPUBLICAN PARTY
99775,502,SD 5,EAGLE,REPUBLICAN PARTY
99776,185,SD 5,EAGLE,REPUBLICAN PARTY
99777,253,SD 5,EAGLE,REPUBLICAN PARTY
99778,234,SD 5,EAGLE,REPUBLICAN PARTY
99779,294,SD 5,GUNNISON,REPUBLICAN PARTY
99780,219,SD 5,GUNNISON,REPUBLICAN PARTY
99781,72,SD 5,GUNNISON,REPUBLICAN PARTY
99782,86,SD 5,GUNNISON,REPUBLICAN PARTY
99783,404,SD 5,GUNNISON,REPUBLICAN PARTY
99784,289,SD 5,GUNNISON,REPUBLICAN PARTY
99785,77,SD 5,GUNNISON,REPUBLICAN PARTY
99786,38,SD 5,GUNNISON,REPUBLICAN PARTY
99787,80,SD 5,GUNNISON,REPUBLICAN PARTY
99788,75,SD 5,GUNNISON,REPUBLICAN PARTY
99789,78,SD 5,GUNNISON,REPUBLICAN PARTY
99790,249,SD 5,GUNNISON,REPUBLICAN PARTY
99791,279,SD 5,GUNNISON,REPUBLICAN PARTY
99792,264,SD 5,GUNNISON,REPUBLICAN PARTY
99793,139,SD 5,GUNNISON,REPUBLICAN PARTY
99794,300,SD 5,HINSDALE,REPUBLICAN PARTY
99795,193,SD 5,LAKE,REPUBLICAN PARTY
99796,128,SD 5,LAKE,REPUBLICAN PARTY
99797,94,SD 5,LAKE,REPUBLICAN PARTY
99798,139,SD 5,LAKE,REPUBLICAN PARTY
99799,124,SD 5,LAKE,REPUBLICAN PARTY
99800,195,SD 5,LAKE,REPUBLICAN PARTY
99801,213,SD 5,PITKIN,REPUBLICAN PARTY
99802,201,SD 5,PITKIN,REPUBLICAN PARTY
99803,141,SD 5,PITKIN,REPUBLICAN PARTY
99804,203,SD 5,PITKIN,REPUBLICAN PARTY
99805,195,SD 5,PITKIN,REPUBLICAN PARTY
99806,348,SD 5,PITKIN,REPUBLICAN PARTY
99807,268,SD 5,PITKIN,REPUBLICAN PARTY
99808,125,SD 5,PITKIN,REPUBLICAN PARTY
99809,209,SD 5,PITKIN,REPUBLICAN PARTY
99810,154,SD 5,PITKIN,REPUBLICAN PARTY
99811,275,SD 5,CHAFFEE,DEMOCRATIC PARTY
99812,316,SD 5,CHAFFEE,DEMOCRATIC PARTY
99813,360,SD 5,CHAFFEE,DEMOCRATIC PARTY
99814,300,SD 5,CHAFFEE,DEMOCRATIC PARTY
99815,336,SD 5,CHAFFEE,DEMOCRATIC PARTY
99816,276,SD 5,CHAFFEE,DEMOCRATIC PARTY
99817,386,SD 5,CHAFFEE,DEMOCRATIC PARTY
99818,183,SD 5,CHAFFEE,DEMOCRATIC PARTY
99819,171,SD 5,CHAFFEE,DEMOCRATIC PARTY
99820,236,SD 5,CHAFFEE,DEMOCRATIC PARTY
99821,304,SD 5,CHAFFEE,DEMOCRATIC PARTY
99822,334,SD 5,CHAFFEE,DEMOCRATIC PARTY
99823,277,SD 5,CHAFFEE,DEMOCRATIC PARTY
99824,203,SD 5,CHAFFEE,DEMOCRATIC PARTY
99825,164,SD 5,CHAFFEE,DEMOCRATIC PARTY
99826,86,SD 5,DELTA,DEMOCRATIC PARTY
99827,79,SD 5,DELTA,DEMOCRATIC PARTY
99828,99,SD 5,DELTA,DEMOCRATIC PARTY
99829,122,SD 5,DELTA,DEMOCRATIC PARTY
99830,107,SD 5,DELTA,DEMOCRATIC PARTY
99831,104,SD 5,DELTA,DEMOCRATIC PARTY
99832,108,SD 5,DELTA,DEMOCRATIC PARTY
99833,94,SD 5,DELTA,DEMOCRATIC PARTY
99834,141,SD 5,DELTA,DEMOCRATIC PARTY
99835,137,SD 5,DELTA,DEMOCRATIC PARTY
99836,145,SD 5,DELTA,DEMOCRATIC PARTY
99837,95,SD 5,DELTA,DEMOCRATIC PARTY
99838,146,SD 5,DELTA,DEMOCRATIC PARTY
99839,188,SD 5,DELTA,DEMOCRATIC PARTY
99840,264,SD 5,DELTA,DEMOCRATIC PARTY
99841,182,SD 5,DELTA,DEMOCRATIC PARTY
99842,162,SD 5,DELTA,DEMOCRATIC PARTY
99843,306,SD 5,DELTA,DEMOCRATIC PARTY
99844,312,SD 5,DELTA,DEMOCRATIC PARTY
99845,284,SD 5,DELTA,DEMOCRATIC PARTY
99846,94,SD 5,EAGLE,DEMOCRATIC PARTY
99847,258,SD 5,EAGLE,DEMOCRATIC PARTY
99848,297,SD 5,EAGLE,DEMOCRATIC PARTY
99849,206,SD 5,EAGLE,DEMOCRATIC PARTY
99850,411,SD 5,EAGLE,DEMOCRATIC PARTY
99851,274,SD 5,EAGLE,DEMOCRATIC PARTY
99852,256,SD 5,EAGLE,DEMOCRATIC PARTY
99853,422,SD 5,EAGLE,DEMOCRATIC PARTY
99854,486,SD 5,EAGLE,DEMOCRATIC PARTY
99855,378,SD 5,EAGLE,DEMOCRATIC PARTY
99856,642,SD 5,EAGLE,DEMOCRATIC PARTY
99857,246,SD 5,EAGLE,DEMOCRATIC PARTY
99858,546,SD 5,EAGLE,DEMOCRATIC PARTY
99859,186,SD 5,EAGLE,DEMOCRATIC PARTY
99860,263,SD 5,EAGLE,DEMOCRATIC PARTY
99861,30,SD 5,EAGLE,DEMOCRATIC PARTY
99862,232,SD 5,EAGLE,DEMOCRATIC PARTY
99863,306,SD 5,EAGLE,DEMOCRATIC PARTY
99864,270,SD 5,EAGLE,DEMOCRATIC PARTY
99865,475,SD 5,EAGLE,DEMOCRATIC PARTY
99866,92,SD 5,EAGLE,DEMOCRATIC PARTY
99867,342,SD 5,EAGLE,DEMOCRATIC PARTY
99868,304,SD 5,EAGLE,DEMOCRATIC PARTY
99869,503,SD 5,EAGLE,DEMOCRATIC PARTY
99870,503,SD 5,EAGLE,DEMOCRATIC PARTY
99871,296,SD 5,EAGLE,DEMOCRATIC PARTY
99872,574,SD 5,EAGLE,DEMOCRATIC PARTY
99873,369,SD 5,EAGLE,DEMOCRATIC PARTY
99874,443,SD 5,EAGLE,DEMOCRATIC PARTY
99875,392,SD 5,EAGLE,DEMOCRATIC PARTY
99876,203,SD 5,GUNNISON,DEMOCRATIC PARTY
99877,300,SD 5,GUNNISON,DEMOCRATIC PARTY
99878,114,SD 5,GUNNISON,DEMOCRATIC PARTY
99879,45,SD 5,GUNNISON,DEMOCRATIC PARTY
99880,330,SD 5,GUNNISON,DEMOCRATIC PARTY
99881,290,SD 5,GUNNISON,DEMOCRATIC PARTY
99882,161,SD 5,GUNNISON,DEMOCRATIC PARTY
99883,12,SD 5,GUNNISON,DEMOCRATIC PARTY
99884,96,SD 5,GUNNISON,DEMOCRATIC PARTY
99885,667,SD 5,GUNNISON,DEMOCRATIC PARTY
99886,228,SD 5,GUNNISON,DEMOCRATIC PARTY
99887,680,SD 5,GUNNISON,DEMOCRATIC PARTY
99888,212,SD 5,GUNNISON,DEMOCRATIC PARTY
99889,247,SD 5,GUNNISON,DEMOCRATIC PARTY
99890,63,SD 5,GUNNISON,DEMOCRATIC PARTY
99891,165,SD 5,HINSDALE,DEMOCRATIC PARTY
99892,238,SD 5,LAKE,DEMOCRATIC PARTY
99893,228,SD 5,LAKE,DEMOCRATIC PARTY
99894,222,SD 5,LAKE,DEMOCRATIC PARTY
99895,239,SD 5,LAKE,DEMOCRATIC PARTY
99896,243,SD 5,LAKE,DEMOCRATIC PARTY
99897,197,SD 5,LAKE,DEMOCRATIC PARTY
99898,611,SD 5,PITKIN,DEMOCRATIC PARTY
99899,438,SD 5,PITKIN,DEMOCRATIC PARTY
99900,488,SD 5,PITKIN,DEMOCRATIC PARTY
99901,440,SD 5,PITKIN,DEMOCRATIC PARTY
99902,456,SD 5,PITKIN,DEMOCRATIC PARTY
99903,701,SD 5,PITKIN,DEMOCRATIC PARTY
99904,720,SD 5,PITKIN,DEMOCRATIC PARTY
99905,333,SD 5,PITKIN,DEMOCRATIC PARTY
99906,464,SD 5,PITKIN,DEMOCRATIC PARTY
99907,317,SD 5,PITKIN,DEMOCRATIC PARTY
99908,14,SD 5,CHAFFEE,LIBERTARIAN PARTY
99909,18,SD 5,CHAFFEE,LIBERTARIAN PARTY
99910,36,SD 5,CHAFFEE,LIBERTARIAN PARTY
99911,25,SD 5,CHAFFEE,LIBERTARIAN PARTY
99912,29,SD 5,CHAFFEE,LIBERTARIAN PARTY
99913,21,SD 5,CHAFFEE,LIBERTARIAN PARTY
99914,36,SD 5,CHAFFEE,LIBERTARIAN PARTY
99915,17,SD 5,CHAFFEE,LIBERTARIAN PARTY
99916,22,SD 5,CHAFFEE,LIBERTARIAN PARTY
99917,25,SD 5,CHAFFEE,LIBERTARIAN PARTY
99918,17,SD 5,CHAFFEE,LIBERTARIAN PARTY
99919,15,SD 5,CHAFFEE,LIBERTARIAN PARTY
99920,18,SD 5,CHAFFEE,LIBERTARIAN PARTY
99921,18,SD 5,CHAFFEE,LIBERTARIAN PARTY
99922,11,SD 5,CHAFFEE,LIBERTARIAN PARTY
99923,22,SD 5,DELTA,LIBERTARIAN PARTY
99924,27,SD 5,DELTA,LIBERTARIAN PARTY
99925,15,SD 5,DELTA,LIBERTARIAN PARTY
99926,26,SD 5,DELTA,LIBERTARIAN PARTY
99927,16,SD 5,DELTA,LIBERTARIAN PARTY
99928,24,SD 5,DELTA,LIBERTARIAN PARTY
99929,21,SD 5,DELTA,LIBERTARIAN PARTY
99930,29,SD 5,DELTA,LIBERTARIAN PARTY
99931,43,SD 5,DELTA,LIBERTARIAN PARTY
99932,23,SD 5,DELTA,LIBERTARIAN PARTY
99933,25,SD 5,DELTA,LIBERTARIAN PARTY
99934,12,SD 5,DELTA,LIBERTARIAN PARTY
99935,21,SD 5,DELTA,LIBERTARIAN PARTY
99936,20,SD 5,DELTA,LIBERTARIAN PARTY
99937,41,SD 5,DELTA,LIBERTARIAN PARTY
99938,27,SD 5,DELTA,LIBERTARIAN PARTY
99939,24,SD 5,DELTA,LIBERTARIAN PARTY
99940,22,SD 5,DELTA,LIBERTARIAN PARTY
99941,33,SD 5,DELTA,LIBERTARIAN PARTY
99942,16,SD 5,DELTA,LIBERTARIAN PARTY
99943,4,SD 5,EAGLE,LIBERTARIAN PARTY
99944,19,SD 5,EAGLE,LIBERTARIAN PARTY
99945,22,SD 5,EAGLE,LIBERTARIAN PARTY
99946,15,SD 5,EAGLE,LIBERTARIAN PARTY
99947,28,SD 5,EAGLE,LIBERTARIAN PARTY
99948,18,SD 5,EAGLE,LIBERTARIAN PARTY
99949,15,SD 5,EAGLE,LIBERTARIAN PARTY
99950,40,SD 5,EAGLE,LIBERTARIAN PARTY
99951,40,SD 5,EAGLE,LIBERTARIAN PARTY
99952,21,SD 5,EAGLE,LIBERTARIAN PARTY
99953,38,SD 5,EAGLE,LIBERTARIAN PARTY
99954,36,SD 5,EAGLE,LIBERTARIAN PARTY
99955,30,SD 5,EAGLE,LIBERTARIAN PARTY
99956,21,SD 5,EAGLE,LIBERTARIAN PARTY
99957,18,SD 5,EAGLE,LIBERTARIAN PARTY
99958,4,SD 5,EAGLE,LIBERTARIAN PARTY
99959,13,SD 5,EAGLE,LIBERTARIAN PARTY
99960,17,SD 5,EAGLE,LIBERTARIAN PARTY
99961,13,SD 5,EAGLE,LIBERTARIAN PARTY
99962,18,SD 5,EAGLE,LIBERTARIAN PARTY
99963,6,SD 5,EAGLE,LIBERTARIAN PARTY
99964,13,SD 5,EAGLE,LIBERTARIAN PARTY
99965,22,SD 5,EAGLE,LIBERTARIAN PARTY
99966,44,SD 5,EAGLE,LIBERTARIAN PARTY
99967,32,SD 5,EAGLE,LIBERTARIAN PARTY
99968,19,SD 5,EAGLE,LIBERTARIAN PARTY
99969,22,SD 5,EAGLE,LIBERTARIAN PARTY
99970,16,SD 5,EAGLE,LIBERTARIAN PARTY
99971,18,SD 5,EAGLE,LIBERTARIAN PARTY
99972,18,SD 5,EAGLE,LIBERTARIAN PARTY
99973,36,SD 5,GUNNISON,LIBERTARIAN PARTY
99974,25,SD 5,GUNNISON,LIBERTARIAN PARTY
99975,24,SD 5,GUNNISON,LIBERTARIAN PARTY
99976,9,SD 5,GUNNISON,LIBERTARIAN PARTY
99977,37,SD 5,GUNNISON,LIBERTARIAN PARTY
99978,41,SD 5,GUNNISON,LIBERTARIAN PARTY
99979,19,SD 5,GUNNISON,LIBERTARIAN PARTY
99980,1,SD 5,GUNNISON,LIBERTARIAN PARTY
99981,9,SD 5,GUNNISON,LIBERTARIAN PARTY
99982,38,SD 5,GUNNISON,LIBERTARIAN PARTY
99983,18,SD 5,GUNNISON,LIBERTARIAN PARTY
99984,35,SD 5,GUNNISON,LIBERTARIAN PARTY
99985,20,SD 5,GUNNISON,LIBERTARIAN PARTY
99986,20,SD 5,GUNNISON,LIBERTARIAN PARTY
99987,7,SD 5,GUNNISON,LIBERTARIAN PARTY
99988,22,SD 5,HINSDALE,LIBERTARIAN PARTY
99989,30,SD 5,LAKE,LIBERTARIAN PARTY
99990,15,SD 5,LAKE,LIBERTARIAN PARTY
99991,35,SD 5,LAKE,LIBERTARIAN PARTY
99992,25,SD 5,LAKE,LIBERTARIAN PARTY
99993,25,SD 5,LAKE,LIBERTARIAN PARTY
99994,9,SD 5,LAKE,LIBERTARIAN PARTY
99995,45,SD 5,PITKIN,LIBERTARIAN PARTY
99996,30,SD 5,PITKIN,LIBERTARIAN PARTY
99997,32,SD 5,PITKIN,LIBERTARIAN PARTY
99998,49,SD 5,PITKIN,LIBERTARIAN PARTY
99999,39,SD 5,PITKIN,LIBERTARIAN PARTY
100000,79,SD 5,PITKIN,LIBERTARIAN PARTY
